Zip Code,Median Household income 
61615,90890
61616,62368
61625,-
61701,56127
61704,103510
61705,110227
61720,49167
61721,68854
61722,70625
61723,70104
61724,57188
61725,83875
61726,74740
61727,70985
61728,73875
61729,81875
61730,78000
61731,115294
61732,86250
61733,72250
61734,73558
61735,83047
61736,95625
61737,68438
61738,73438
61739,76780
61740,68194
61741,66923
61742,98594
61743,82083
61744,76620
61745,89447
61747,85192
61748,95000
61749,60694
61750,81667
61751,-
61752,76639
61753,81927
61754,81875
61755,88534
61756,69327
61759,73026
61760,80781
61761,82741
61764,64951
61769,56250
61770,66442
61771,84375
61772,57841
61773,56250
61774,79250
61775,87083
61776,88125
61777,53813
61778,60417
61801,61402
61802,62754
61810,67188
61811,55069
61812,100833
61813,56000
61814,76563
61815,67500
61816,66875
61817,73250
61818,71708
61820,55519
61821,69316
61822,96492
61830,52083
61831,89167
61832,44384
61833,55909
61834,72697
61839,63500
61840,72917
61841,70417
61842,70744
61843,69922
61844,75625
61845,57500
61846,46271
61847,77500
61848,55750
61849,68950
61850,68750
61851,62222
61852,53125
61853,91067
61854,77986
61855,62955
61856,96944
61857,55938
61858,64732
61859,79605
61862,83542
61863,77125
61864,90326
61865,62750
61866,49429
61870,53696
61871,68750
61872,87563
61873,87500
61874,91750
61875,96250
61876,50000
61877,70956
61878,65357
61880,71923
61882,65893
61883,54714
61884,82250
61910,59412
61911,63289
61912,64038
61913,67167
61914,68409
61917,66667
61919,61500
61920,56967
61924,67847
61925,57917
61928,53958
61929,58250
61930,61250
61931,60134
61932,46458
61933,44531
61936,67578
61937,63618
61938,54116
61940,56250
61941,-
61942,59833
61943,52264
61944,53323
61949,60938
61951,60329
61953,78917
61955,46875
61956,67200
61957,58160
62001,83200
62002,51103
62006,75875
62009,49167
62010,77372
62011,58750
62012,77434
62013,70833
62014,67778
62015,46250
62016,58125
62017,42619
62018,43750
62019,45461
62021,90677
62022,80119
62023,49375
62024,57072
62025,90980
62027,75188
62028,95163
62030,32500
62031,57000
62032,54000
62033,52409
62034,96144
62035,73512
62036,67938
62037,69531
62040,62105
62044,61413
62045,67292
62046,81071
62047,70319
62048,50000
62049,60708
62050,36786
62051,50000
62052,64721
62053,47188
62054,56250
62056,53931
62058,51667
62059,21354
62060,27849
62061,89028
62062,108475
62063,56098
62065,-
62067,64901
62069,62798
62070,-
62074,89250
62075,58721
62076,70000
62077,46875
62078,62750
62079,47222
62080,47039
62081,46875
62082,43583
62083,57692
62084,49219
62085,41750
62086,54524
62087,41100
62088,66080
62089,43611
62090,19071
62091,69875
62092,42115
62093,31406
62094,55893
62095,56278
62097,83250
62098,-
62201,14660
62203,34720
62204,22975
62205,26899
62206,31149
62207,19838
62208,74734
62214,76083
62215,75333
62216,95417
62217,42500
62218,104432
62219,57019
62220,62359
62221,80668
62223,66810
62225,55208
62226,73827
62230,93846
62231,71156
62232,69609
62233,63074
62234,65838
62236,97730
62237,71731
62238,55729
62239,56875
62240,60167
62241,75313
62242,66094
62243,96705
62244,79962
62245,80556
62246,67650
62248,52188
62249,82893
62250,54375
62253,37857
62254,76857
62255,70625
62257,61607
62258,83221
62260,91176
62261,94643
62262,60583
62263,66750
62264,70875
62265,80304
62266,83167
62268,70313
62269,95651
62271,73438
62272,43125
62273,-
62274,62553
62275,70680
62277,60417
62278,76765
62279,-
62280,85852
62281,92074
62282,75417
62284,61691
62285,88162
62286,60789
62288,63901
62289,51719
62292,55000
62293,86618
62294,92067
62295,85500
62297,59792
62298,86183
62301,51792
62305,77532
62311,69000
62312,54167
62313,64667
62314,42500
62316,55573
62319,-
62320,60357
62321,59813
62323,57500
62324,48226
62325,49583
62326,57378
62330,52419
62334,31250
62336,-
62338,66042
62339,62857
62340,56528
62341,61097
62343,43438
62344,49500
62345,55750
62346,49125
62347,70373
62348,55809
62349,67813
62351,71331
62352,60833
62353,66750
62354,60481
62355,47857
62356,48636
62357,32500
62358,65500
62359,68393
62360,59375
62361,47232
62362,46667
62363,51719
62365,69500
62366,51615
62367,56500
62370,42917
62373,63889
62374,51750
62375,113875
62376,56250
62378,70833
62379,65156
62380,44595
62401,69097
62410,63750
62411,65561
62413,66250
62414,52614
62417,67375
62418,60526
62419,66250
62420,56163
62421,67222
62422,62692
62423,54028
62424,72872
62425,83889
62426,48472
62427,70734
62428,55300
62431,49167
62432,62386
62433,60147
62434,79722
62436,42216
62438,38750
62439,52937
62440,56685
62441,57875
62442,57845
62443,57955
62444,83750
62445,70192
62446,61875
62447,63214
62448,71098
62449,58500
62450,54512
62451,52663
62452,60250
62454,64291
62458,45962
62459,75625
62460,53393
62461,82321
62462,72344
62463,63036
62465,74118
62466,51023
62467,86172
62468,61007
62469,72946
62471,57134
62473,60268
62474,56750
62475,71591
62476,53077
62477,54410
62478,63929
62479,72292
62480,55156
62481,81000
62501,87109
62510,52083
62512,56083
62513,59375
62514,81250
62515,67353
62517,45000
62518,71389
62519,-
62520,96319
62521,62534
62522,56153
62523,7984
62526,47032
62530,71548
62531,78264
62532,63500
62533,61806
62534,63636
62535,93839
62536,82727
62537,-
62538,51875
62539,66667
62540,45521
62541,-
62543,36250
62544,71630
62545,67500
62546,73387
62547,76042
62548,81719
62549,86403
62550,69375
62551,63750
62553,48125
62554,75500
62555,101016
62556,72500
62557,50158
62558,80375
62560,53295
62561,70952
62563,100331
62565,52448
62567,65625
62568,56936
62570,58125
62571,47292
62572,68646
62573,75263
62601,105313
62610,24583
62611,72557
62612,76000
62613,72429
62615,68294
62617,52813
62618,49661
62621,60417
62622,-
62624,47153
62625,104063
62626,65317
62627,58750
62628,71307
62629,88702
62630,85446
62631,51786
62633,59375
62634,70313
62635,71250
62638,60625
62639,52188
62640,61620
62642,64196
62643,70536
62644,52806
62649,73750
62650,59501
62655,43542
62656,62001
62661,66250
62663,41250
62664,56094
62665,49135
62666,79250
62667,65781
62668,64821
62670,83092
62671,72125
62672,50000
62673,73583
62674,64306
62675,79096
62677,77833
62681,62009
62682,66326
62684,107625
62685,65536
62688,66667
62689,53929
62690,64728
62691,67857
62692,59792
62693,98000
62694,67879
62695,61667
62701,78958
62702,48470
62703,47801
62704,71826
62707,81293
62711,115920
62712,107316
62801,50888
62803,63500
62806,62444
62807,52500
62808,67717
62809,83438
62810,46667
62811,54792
62812,52366
62814,61685
62815,70859
62816,64500
62817,53043
62818,53929
62819,34000
62820,55625
62821,54625
62822,40156
62823,53523
62824,51078
62825,61875
62827,56042
62828,58565
62829,-
62830,66250
62831,55375
62832,60500
62833,120769
62835,45375
62836,67188
62837,55585
62838,41389
62839,55243
62841,64063
62842,53958
62843,61250
62844,61023
62846,48750
62848,71339
62849,59561
62850,81250
62851,78929
62852,50000
62853,61786
62854,67500
62856,50000
62858,62016
62859,56401
62860,59792
62861,34063
62862,56250
62863,63125
62864,54390
62865,64135
62867,42917
62868,66111
62869,68911
62870,55500
62871,67596
62872,54875
62874,27375
62875,75833
62876,42292
62877,60536
62878,57750
62879,-
62880,46750
62881,60211
62882,45956
62883,72500
62884,47303
62885,52500
62886,54000
62887,73229
62888,67500
62889,67656
62890,57201
62891,66250
62892,69500
62893,77679
62894,58594
62895,49974
62896,50019
62897,61875
62898,66500
62899,58047
62901,54410
62902,73958
62903,73289
62905,50625
62906,56765
62907,54226
62908,81719
62910,50556
62912,53897
62914,31645
62915,41111
62916,73750
62917,39286
62918,65855
62919,55227
62920,58167
62921,38438
62922,59224
62923,55179
62924,47794
62926,61771
62927,43000
62928,43750
62930,49485
62931,66875
62932,47721
62933,69554
62934,58583
62935,68693
62938,58750
62939,62083
62940,48788
62941,51023
62942,48125
62943,55288
62946,54976
62947,67417
62948,53138
62949,34464
62950,-
62951,39597
62952,54643
62953,31250
62954,69844
62956,53500
62957,31429
62958,66875
62959,65119
62960,56563
62961,91094
62962,-
62963,44750
62964,46500
62965,31250
62966,52445
62967,41023
62969,44107
62970,70417
62972,44620
62974,41563
62975,34479
62976,59219
62977,59028
62979,61364
62982,39632
62983,60313
62984,44500
62985,45714
62987,44107
62988,53580
62990,35000
62992,34511
62994,48155
62995,60341
62996,24583
62997,39688
62998,-
62999,45350
63005,177292
63010,67363
63011,105760
63012,76029
63013,65673
63014,53750
63015,59615
63016,64875
63017,123034
63019,56541
63020,55420
63021,100770
63023,61919
63025,101664
63026,86647
63028,60985
63030,58194
63031,69349
63033,60694
63034,88987
63036,42885
63037,58571
63038,139315
63039,46667
63040,125868
63041,-
63042,52826
63043,73615
63044,67902
63045,-
63047,-
63048,73438
63049,70507
63050,63942
63051,62685
63052,74046
63053,60625
63055,59819
63056,70489
63057,-
63060,57656
63061,-
63068,66628
63069,78690
63070,57143
63071,32375
63072,62191
63073,-
63074,57519
63077,56304
63079,-
63080,51526
63084,64498
63087,58542
63088,78333
63089,52529
63090,73456
63091,59408
63101,53932
63102,47697
63103,56563
63104,61921
63105,148765
63106,18642
63107,25713
63108,83158
63109,87926
63110,63247
63111,32563
63112,49120
63113,30028
63114,49237
63115,29477
63116,51621
63117,109464
63118,37195
63119,97913
63120,30650
63121,44785
63122,116490
63123,70242
63124,199448
63125,53697
63126,85517
63127,121574
63128,89256
63129,85368
63130,83792
63131,151774
63132,61197
63133,27859
63134,42837
63135,47404
63136,36048
63137,38981
63138,45620
63139,73625
63140,24375
63141,147389
63143,68415
63144,111896
63146,92069
63147,33483
63155,-
63301,67359
63303,87322
63304,103210
63330,65938
63332,90667
63333,53250
63334,55770
63336,59750
63339,49844
63341,105000
63343,55179
63344,69750
63345,54010
63347,54541
63348,88784
63349,59605
63350,61250
63351,50517
63352,36071
63353,47308
63357,65481
63359,61458
63361,47569
63362,61500
63363,45741
63366,82431
63367,98542
63368,103716
63369,72209
63370,-
63373,95208
63376,87787
63377,52483
63379,65372
63381,46442
63382,45841
63383,57661
63384,47063
63385,89372
63386,47955
63387,39000
63388,55375
63389,60278
63390,70750
63401,53180
63430,63403
63431,-
63432,71250
63433,-
63434,46875
63435,57870
63436,58059
63437,55764
63438,64205
63439,-
63440,49919
63441,59145
63443,60481
63445,51630
63446,42778
63447,50481
63448,65398
63450,-
63451,48750
63452,55250
63453,62604
63454,46750
63456,50161
63457,80156
63458,48750
63459,63534
63460,55104
63461,65117
63462,43625
63463,48750
63464,-
63465,55750
63467,-
63468,47656
63469,67250
63471,70500
63472,50000
63473,54063
63474,46429
63501,60188
63530,50000
63531,49453
63532,48906
63533,56333
63534,43438
63535,-
63536,44375
63537,51550
63538,61250
63539,43125
63540,44000
63541,47500
63543,39821
63544,48571
63545,71923
63546,45357
63547,37946
63548,43571
63549,45982
63551,26172
63552,52679
63555,55707
63556,50469
63557,46250
63558,52917
63559,48281
63560,36458
63561,40893
63563,51250
63565,47372
63566,27045
63567,35083
63601,44712
63620,33167
63621,57143
63622,37446
63623,35682
63624,47951
63625,54205
63626,85921
63627,51563
63628,52378
63629,42898
63630,27586
63631,53594
63633,31944
63636,36118
63637,40717
63638,47031
63640,60120
63645,46148
63648,47350
63650,48561
63653,40089
63654,68125
63655,45345
63656,44750
63660,40642
63662,53625
63663,42656
63664,43672
63665,63750
63666,60938
63670,60800
63673,48167
63674,-
63675,32019
63701,65965
63703,32064
63730,60833
63732,69028
63735,40733
63736,47367
63738,-
63739,50313
63740,50462
63742,41667
63743,56750
63744,39821
63745,33438
63746,-
63747,60179
63748,70893
63750,-
63751,43382
63755,65998
63758,52206
63760,66375
63763,-
63764,45978
63766,51632
63767,39306
63769,62750
63770,53036
63771,53672
63774,-
63775,62316
63780,52267
63781,63237
63782,46250
63783,87500
63784,40179
63785,47604
63787,35347
63801,46726
63820,43250
63821,30694
63822,48289
63823,42300
63824,-
63825,48520
63826,32500
63827,54135
63828,35313
63829,36094
63830,39222
63833,-
63834,30417
63837,32963
63839,44659
63841,51316
63845,36023
63846,40250
63847,23026
63848,30813
63849,30417
63851,33210
63852,39570
63853,30156
63855,59271
63857,44611
63860,-
63862,27230
63863,36687
63866,42625
63867,53750
63868,30337
63869,36612
63870,31625
63873,40179
63874,66250
63876,41250
63877,45536
63878,51250
63879,42159
63880,-
63882,28281
63901,44935
63902,-
63932,41964
63933,36090
63934,-
63935,38815
63936,61375
63937,50938
63939,36705
63940,58250
63941,36684
63942,58214
63943,31471
63944,37417
63945,-
63951,40469
63952,33701
63953,44507
63954,25134
63955,36000
63956,52404
63957,41231
63960,50444
63961,53176
63962,-
63964,33558
63965,56544
63966,38703
63967,43352
64001,63854
64011,67933
64012,67537
64014,76882
64015,75391
64016,71875
64017,74167
64018,118971
64019,66513
64020,64779
64021,53281
64022,62500
64024,63063
64029,78643
64030,51306
64034,94620
64035,61429
64036,41875
64037,62311
64040,63125
64048,93068
64050,42972
64052,49165
64053,30934
64054,40515
64055,63276
64056,55280
64057,70676
64058,61851
64060,88374
64061,74286
64062,68750
64063,74451
64064,103576
64065,-
64066,140625
64067,51829
64068,81768
64070,80612
64071,45172
64072,46635
64074,57813
64075,72827
64076,63944
64077,66125
64078,71434
64079,88816
64080,78281
64081,101897
64082,115484
64083,82712
64084,67917
64085,63389
64086,89489
64088,69583
64089,88440
64090,43125
64092,-
64093,60933
64096,45288
64097,63281
64098,84698
64101,-
64102,-
64105,82917
64106,18214
64108,53015
64109,45971
64110,65938
64111,52375
64112,146500
64113,147202
64114,76206
64116,60468
64117,51870
64118,60773
64119,70030
64120,-
64123,42208
64124,37091
64125,37619
64126,25590
64127,30246
64128,31764
64129,42221
64130,35317
64131,55865
64132,29615
64133,60474
64134,43379
64136,73324
64137,51082
64138,57780
64139,94632
64145,86492
64146,83529
64147,-
64149,100781
64150,41667
64151,80482
64152,98739
64153,97019
64154,82750
