Zip Code,Median Household income
71039,39583
71040,25124
71043,27847
71044,44286
71045,60982
71046,46120
71047,54487
71048,110000
71049,52337
71051,47008
71052,28513
71055,29042
71060,42115
71061,42760
71063,41600
71064,33239
71065,30509
71067,45994
71068,26750
71069,23917
71070,42031
71071,38203
71072,35513
71073,28194
71075,21107
71078,72137
71079,31094
71082,36105
71101,17772
71103,22424
71104,44335
71105,55459
71106,54252
71107,39285
71108,28609
71109,25142
71110,52047
71111,59507
71112,51623
71115,55201
71118,47184
71119,48977
71129,38583
71201,47299
71202,23285
71203,38713
71209,-
71219,57717
71220,32288
71222,31631
71223,24219
71225,68147
71226,39444
71227,55223
71229,48813
71232,30185
71233,27813
71234,63526
71235,48700
71237,26250
71238,63049
71241,43901
71243,70536
71245,22434
71247,29375
71250,-
71251,35726
71253,32917
71254,19544
71256,39038
71259,39340
71260,38140
71261,26944
71263,38083
71264,46574
71266,52279
71268,64103
71269,36513
71270,33664
71272,-
71275,51440
71276,63500
71277,49891
71279,-
71280,61908
71282,30135
71286,50357
71291,52113
71292,41801
71295,33110
71301,35849
71302,28064
71303,57763
71316,-
71322,35929
71323,39167
71325,25429
71326,40000
71327,48047
71328,64982
71331,42150
71333,27727
71334,26446
71336,40889
71339,-
71340,30938
71341,43208
71342,38839
71343,35674
71345,-
71346,41964
71350,27833
71351,38110
71353,36042
71354,45116
71355,39019
71356,22543
71357,26250
71358,33393
71360,50176
71362,40969
71366,28313
71367,30625
71368,37500
71369,26403
71371,59231
71373,36970
71375,29792
71377,49550
71378,33040
71401,120947
71403,63047
71404,54593
71405,52295
71406,-
71407,28523
71409,45746
71410,-
71411,28899
71414,13558
71416,26875
71417,35077
71418,29085
71419,44153
71422,34167
71423,52606
71424,85606
71425,-
71426,38750
71427,28258
71429,45068
71430,40685
71432,42500
71433,50000
71435,50432
71438,48603
71439,55442
71441,35568
71446,48287
71447,30664
71449,40293
71450,43162
71452,40313
71454,39167
71455,-
71456,50436
71457,26654
71459,46530
71461,43382
71462,35724
71463,42235
71465,48698
71466,39672
71467,38703
71468,33929
71469,31133
71472,-
71473,-
71474,67500
71479,51719
71480,46250
71483,34447
71485,69152
71486,35271
71601,31867
71602,51128
71603,43137
71630,27297
71631,43050
71635,46463
71638,33699
71639,36461
71640,26435
71642,-
71643,31364
71644,32723
71646,45378
71647,47237
71651,-
71652,46042
71653,41653
71654,29855
71655,48396
71658,34792
71659,7171
71660,56579
71661,19567
71662,-
71663,41328
71665,45125
71666,-
71667,48558
71670,35500
71671,42929
71674,34226
71675,43512
71676,37917
71677,30078
71701,35280
71711,-
71720,38125
71722,50000
71724,49643
71725,27143
71726,30675
71730,45324
71740,41250
71742,39529
71743,42727
71744,47993
71745,36875
71747,44800
71749,46625
71751,45956
71752,26635
71753,34547
71758,33929
71759,52750
71762,42577
71763,40658
71764,42500
71765,36758
71766,36316
71770,44291
71772,-
71801,47567
71820,-
71822,43836
71823,-
71825,51875
71826,32120
71827,38750
71832,48720
71833,37823
71834,44907
71835,48917
71836,47705
71837,46617
71838,33021
71839,38958
71841,44107
71842,41023
71845,31378
71846,44130
71847,-
71851,44196
71852,37518
71853,-
71854,42375
71855,38516
71857,37344
71858,36024
71859,32417
71860,31620
71861,32200
71862,32177
71865,-
71866,60694
71901,40034
71909,55115
71913,45511
71921,48500
71922,30893
71923,40856
71929,48845
71933,42938
71935,35288
71937,36563
71940,42188
71941,50556
71943,30298
71944,34125
71945,31250
71949,41250
71950,43026
71952,-
71953,38874
71956,31346
71957,41313
71958,36250
71959,37446
71960,29615
71961,39191
71962,44375
71964,55426
71965,25694
71968,64837
71969,34511
71970,42617
71971,48113
71972,59167
71973,36786
71998,-
71999,-
72001,27067
72002,62777
72003,39286
72004,30195
72005,26806
72006,28261
72007,64812
72010,35269
72011,54808
72012,51970
72013,43140
72014,-
72015,57159
72016,53000
72017,26190
72019,75714
72020,36578
72021,37361
72022,65719
72023,62730
72024,51250
72025,56250
72026,51513
72027,54844
72029,26406
72030,29844
72031,36786
72032,46004
72034,52400
72035,-
72036,19188
72037,83194
72038,-
72039,52308
72040,43511
72041,31190
72042,39190
72044,50733
72045,58750
72046,42283
72047,47768
72048,-
72051,41338
72055,45990
72057,54474
72058,57591
72059,-
72060,41875
72061,68403
72063,41413
72064,46500
72065,62944
72067,38418
72068,-
72069,51307
72070,48462
72072,52629
72073,57794
72074,31875
72076,48033
72079,62625
72080,-
72081,44155
72082,26128
72083,30750
72084,51613
72085,36875
72086,55411
72087,63225
72088,39534
72099,-
72101,45667
72102,53333
72103,48688
72104,42460
72106,59085
72107,53750
72108,-
72110,40333
72111,64896
72112,31093
72113,61898
72114,20008
72116,63216
72117,35809
72118,44928
72119,-
72120,65516
72121,42540
72122,67188
72123,24896
72125,36920
72126,55827
72127,54333
72128,49833
72129,33929
72130,37337
72131,56250
72132,54668
72134,55625
72135,70893
72136,53125
72137,43068
72139,20682
72140,56406
72141,32500
72142,54522
72143,44606
72149,-
72150,56136
72152,19566
72153,41140
72156,-
72157,49740
72160,47063
72165,-
72166,-
72167,48185
72168,-
72169,27188
72170,34375
72173,57019
72175,32500
72176,57271
72179,40223
72181,-
72201,61310
72202,40913
72204,37891
72205,49690
72206,37310
72207,77636
72209,37216
72210,54989
72211,64168
72212,103255
72223,96692
72227,73500
72301,33159
72311,24545
72315,41674
72320,-
72321,53438
72322,20833
72324,50386
72325,39306
72326,41771
72327,35875
72328,-
72329,-
72330,42431
72331,35559
72332,15179
72333,28438
72335,35147
72338,-
72339,-
72340,-
72341,35500
72342,24659
72346,24063
72347,41406
72348,34327
72350,30150
72351,30357
72353,-
72354,36942
72355,50208
72358,23224
72359,33478
72360,23692
72364,64516
72365,24947
72366,32932
72367,-
72368,46910
72370,31190
72372,39643
72373,23601
72374,-
72376,45913
72377,-
72379,-
72383,-
72384,25278
72386,51276
72389,43929
72390,25188
72392,36917
72394,32550
72395,61429
72396,49677
72401,42218
72404,61592
72410,33594
72411,40121
72412,-
72413,39464
72414,-
72415,42500
72416,53080
72417,46476
72419,43625
72421,25909
72422,37550
72424,-
72425,38750
72426,51429
72427,20000
72428,60000
72429,47500
72430,31210
72431,31786
72432,44231
72433,34345
72434,33750
72435,42344
72436,51983
72437,47222
72438,35136
72440,65750
72441,"2,500-"
72442,53011
72443,46382
72444,35302
72445,50833
72447,41324
72449,33750
72450,46553
72453,40250
72454,37263
72455,39352
72456,35417
72457,42000
72458,62833
72459,32456
72460,21977
72461,40727
72462,27697
72464,28750
72466,32019
72467,-
72469,40000
72470,39750
72471,40500
72472,41300
72473,41179
72476,39261
72478,-
72479,49464
72482,28958
72501,44666
72512,31899
72513,33777
72515,-
72517,-
72519,41563
72520,-
72521,40587
72522,47833
72523,30156
72524,-
72526,-
72527,93750
72528,-
72529,38081
72530,37112
72531,39385
72532,35363
72533,34773
72534,65357
72536,40278
72537,53938
72538,32869
72539,-
72540,44167
72542,36653
72543,47578
72544,26327
72546,34408
72550,-
72553,-
72554,37708
72555,48021
72556,45573
72560,38044
72561,55000
72562,36786
72564,31167
72565,45625
72566,23393
72567,24464
72568,39643
72569,71563
72571,44815
72572,43750
72573,81607
72576,30683
72577,58125
72578,-
72579,44063
72581,34773
72583,34458
72584,53315
72585,-
72587,76071
72601,45874
72611,49044
72616,49245
72617,38365
72619,40313
72623,50563
72624,47008
72626,38750
72628,49063
72629,27778
72630,36771
72631,43225
72632,43402
72633,45956
72634,40288
72635,40142
72636,-
72638,44628
72639,45833
72640,34091
72641,31033
72642,47218
72644,34485
72645,32297
72648,70179
72650,34931
72651,56205
72653,42492
72655,37656
72658,37500
72660,-
72661,32802
72662,45748
72663,-
72666,11613
72668,60568
72669,-
72670,-
72672,19000
72675,38056
72677,28250
72679,-
72680,55581
72682,-
72683,47083
72685,36033
72686,43625
72687,34149
72701,38031
72703,47670
72704,61829
72712,83601
72714,68689
72715,64901
72717,54094
72718,132230
72719,73052
72721,57885
72722,50852
72727,58902
72729,25125
72730,55874
72732,64671
72734,59500
72736,55475
72738,62000
72739,58320
72740,45299
72742,42629
72744,43892
72745,67318
72747,46932
72749,-
72751,58520
72752,-
72753,65444
72756,52379
72758,73405
72760,53750
72761,51039
72762,60662
72764,46865
72768,48750
72769,51154
72773,52096
72774,56667
72776,33721
72801,33761
72802,54135
72821,39047
72823,42314
72824,49063
72826,59000
72827,-
72828,-
72830,38985
72832,37202
72833,43997
72834,45500
72835,33388
72837,42486
72838,-
72839,54457
72840,31010
72841,24042
72842,41923
72843,44778
72845,49167
72846,40615
72847,40850
72851,53750
72852,-
72853,38913
72854,27619
72855,39114
72856,47727
72857,55000
72858,44667
72860,43276
72863,48125
72865,49350
72901,36528
72903,46706
72904,32311
72908,51941
72916,72561
72921,50995
72923,47755
72926,26622
72927,39636
72928,50441
72930,-
72932,38264
72933,53163
72934,25847
72935,31563
72936,59674
72937,45000
72938,52587
72940,64180
72941,53152
72943,42432
72944,50208
72945,34688
72946,49190
72947,41849
72948,22679
72949,32875
72950,62083
72951,36207
72952,47589
72955,36422
72956,47229
72958,34340
72959,37295
73002,54063
73003,66540
73004,68750
73005,45083
73006,46818
73007,104265
73008,50957
73009,53021
73010,73269
73011,50341
73012,100227
73013,87173
73014,63657
73015,32724
73016,81875
73017,43816
73018,47174
73019,-
73020,81149
73021,71500
73024,65521
73025,129464
73026,78520
73027,46339
73028,50104
73029,51761
73030,51992
73032,49250
73033,41250
73034,88264
73036,51519
73038,42772
73040,45278
73041,68462
73042,51250
73043,29091
73044,57739
73045,61540
73047,48824
73048,62581
73049,64097
73050,-
73051,51250
73052,51250
73053,44167
73054,60417
73055,53865
73056,78438
73057,47552
73058,-
73059,59321
73061,67566
73062,36932
73063,53125
73064,76958
73065,79357
73066,51000
73067,65368
73068,61326
73069,47615
73071,50826
73072,67094
73073,57750
73074,45069
73075,45707
73077,55668
73078,86009
73079,53750
73080,62011
73082,49878
73084,38255
73086,51817
73089,83157
73090,72917
73092,43269
73093,71080
73095,53095
73096,50945
73097,-
73098,49306
73099,74392
73102,53178
73103,52416
73104,60052
73105,42050
73106,39527
73107,45430
73108,29483
73109,34025
73110,43059
73111,30517
73112,49122
73114,36337
73115,46254
73116,78490
73117,26215
73118,56510
73119,34970
73120,53360
73121,61250
73122,48306
73127,39069
73128,68654
73129,32507
73130,60766
73131,82756
73132,53152
73134,52949
73135,61455
73139,44909
73141,41890
73142,76748
73145,61964
73149,37401
73150,84856
73151,169750
73159,51137
73160,65528
73162,75316
73165,91295
73169,66400
73170,83903
73173,116343
73179,90071
73401,52528
73425,-
73430,68375
73432,53676
73433,53987
73434,42708
73437,42031
73438,45848
73439,45644
73440,48068
73441,30833
73442,62292
73443,51467
73444,-
73446,45774
73447,49583
73448,47469
73449,48309
73450,47045
73453,62500
73455,32813
73456,39485
73458,49125
73459,44524
73460,34206
73461,39688
73463,55042
73481,41071
73487,22500
73491,52679
73501,38517
73503,47629
73505,53625
73507,52190
73520,49167
73521,48720
73526,61140
73527,75735
73528,57273
73529,44700
73530,36154
73531,54750
73532,56667
73533,46868
73537,41094
73538,73409
73539,54583
73540,50625
73541,55859
73542,42722
73543,47596
73544,38333
73546,42544
73547,43155
73548,23306
73549,51667
73550,47986
73551,36042
73552,72619
73553,136250
73554,40147
73555,38333
73556,39688
73557,71875
73559,36923
73560,49871
73562,72321
73564,44821
73565,32589
73566,38221
73567,43424
73568,35417
73569,40625
73570,42143
73571,-
73572,50787
73573,42674
73601,48034
73620,57321
73622,37750
73624,52159
73625,63152
73626,52583
73627,34423
73628,62569
73632,47083
73638,46875
73639,36250
73641,43906
73642,52000
73644,53709
73645,45705
73646,65313
73647,71354
73650,40227
73651,32938
73654,82614
73655,48490
73658,45750
73659,63438
73660,32132
73661,58542
73662,48994
73663,51638
73664,56354
73666,68500
73667,57650
73669,48438
73673,42917
73701,43115
73703,62761
73705,-
73716,59141
73717,54583
73718,56429
73719,79167
73720,60625
73722,89196
73724,50052
73726,55375
73727,-
73728,61115
73729,54615
73730,53125
73731,68750
73733,57000
73734,56094
73735,75357
73736,74028
73737,49867
73738,45368
73739,68958
73741,66250
73742,49514
73743,78250
73744,-
73746,-
73747,58370
73749,58056
73750,58750
73753,65179
73754,55250
73755,35875
73756,61000
73757,121406
73758,-
73759,47639
73760,54615
73761,63929
73762,62788
73763,48311
73764,63000
73766,62206
73768,58947
73771,42813
73772,43886
73773,54792
73801,59349
73832,64531
73834,47500
73835,48214
73838,56389
73840,47188
73841,44091
73842,66667
73843,50357
73844,41944
73848,49250
73851,49500
73852,62250
73853,80125
73855,-
73857,76833
73858,55625
73859,45875
73860,47708
73901,63125
73931,60000
73932,52431
73933,45250
73937,49250
73938,50909
73939,43068
73942,53555
73944,44107
73945,54135
73946,24375
73947,43750
73949,48482
73950,55000
73951,50833
74001,38750
74002,54141
74003,39668
74006,66323
74008,80632
74010,44116
74011,80102
74012,69743
74014,79742
74015,58365
74016,51156
74017,55712
74019,69038
74020,51063
74021,74030
74022,54135
74023,44598
74026,45000
74027,42656
74028,47386
74029,46045
74030,36012
74032,53967
74033,66170
74034,22813
74035,39844
74036,59430
74037,88351
74038,51875
74039,53333
74041,66711
74042,31667
74044,50484
74045,58000
74046,55357
74047,59731
74048,40547
74050,37750
74051,58917
74052,31354
74053,71576
74054,43977
74055,76938
74056,39133
74058,44306
74059,47550
74060,40278
74061,54688
74062,54605
74063,58384
74066,56881
74068,-
74070,57521
74071,35481
74072,50606
74073,56739
74074,46511
74075,36291
74078,-
74079,50857
74080,76466
74081,47500
74082,52500
74083,49750
74084,40000
74085,35037
74103,91932
74104,43795
74105,54501
74106,27368
74107,43330
74108,43125
74110,28027
74112,45010
74114,73432
74115,34603
74116,40125
74117,-
74119,40258
74120,43922
74126,30597
74127,41486
74128,44035
74129,44316
74130,40096
74131,53594
74132,66925
74133,62925
74134,50206
74135,53200
74136,44786
74137,95255
74145,49911
74146,35483
74301,43683
74330,59321
74331,44951
74332,53714
74333,41544
74337,48780
74338,42151
74339,33036
74340,37500
74342,31078
74343,41591
74344,43347
74346,38111
74347,39302
74349,28438
74350,31518
74352,39946
74354,40696
74358,38542
74359,34167
74360,47917
74361,54211
74363,44893
74364,40100
74365,45707
74366,38625
74367,42031
74368,31563
74369,49100
74370,41028
74401,34657
74403,44646
74421,54358
74422,54432
74423,49000
74425,53125
74426,39038
74427,54258
74428,52614
74429,62612
74430,49844
74431,38583
74432,41812
74434,57679
74435,49226
74436,54909
74437,38005
74438,61000
74441,41922
74442,45875
74445,54798
74446,43833
74447,35104
74450,53648
74451,54583
74452,42917
74454,56279
74455,38205
74456,41429
74457,54333
74458,41875
74459,-
74460,29063
74462,40665
74463,31875
74464,40878
74467,42514
74468,38750
74469,34010
74470,39327
74471,39116
74472,45208
74477,-
74501,47271
74521,39583
74522,44677
74523,35849
74525,38516
74528,37188
74530,40833
74531,39405
74533,38571
74534,33571
74535,17708
74536,39464
74538,40259
74540,33750
74543,64625
74546,36429
74547,47169
74549,29531
74552,40809
74553,43625
74554,45938
74555,38864
74556,53500
74557,47750
74558,33571
74560,45750
74561,44375
74562,44250
74563,48700
74565,58269
74567,37083
74569,41442
74570,48750
74571,39811
74572,37083
74574,38125
74576,-
74577,-
74578,42633
74601,41246
74604,61221
74630,34896
74631,43783
74632,62813
74633,46250
74636,65625
74637,36080
74640,49464
74641,51625
74643,64500
74644,53750
74646,-
74647,46424
74650,34605
74651,51701
74652,43409
74653,47442
74701,42889
74720,37625
74722,50417
74723,33548
74724,37500
74726,41827
74727,32426
74728,40039
74729,51493
74730,47731
74731,38241
74733,51058
74734,49167
74735,48403
74736,33625
74738,31094
74740,37674
74741,68824
74743,31337
74745,34677
74747,16771
74748,48125
74750,27679
74753,-
74754,35217
74755,33625
74756,33333
74759,43158
74760,-
74761,13333
74764,39036
74766,35192
74801,41803
74804,49673
74820,49444
74824,44583
74825,43882
74826,40000
74827,41250
74829,27969
74830,38750
74831,40536
74832,46094
74833,44063
74834,54643
74836,-
74837,29375
74839,35469
74840,51250
74842,44000
74843,67917
74844,75417
74845,34792
74848,39021
74849,38221
74850,51250
74851,61622
74852,54125
74854,48359
74855,48283
74856,62083
74857,66044
74859,37012
74860,46735
74864,54435
74865,57763
74867,41607
74868,40717
74869,52100
74871,57037
74872,44954
74873,51578
74875,47560
74878,47250
74880,35329
74881,48199
74883,40347
74884,36424
74901,27708
74902,45664
74930,40982
74931,39150
74932,39453
74935,36250
74936,47500
74937,36422
74939,40500
74940,45846
74941,47895
74942,35536
74943,34821
74944,36146
74945,37778
74946,19375
74948,41891
74949,27045
74951,31923
74953,43794
74954,37550
74955,39088
74956,38672
74957,38000
74959,43004
74960,33956
74962,39496
74963,38750
74964,39531
74965,34273
74966,47849
75001,72512
75002,101429
75006,64462
75007,86648
75009,111146
75010,85946
75013,130509
75019,118740
75020,50081
75021,45941
75022,162351
75023,90193
75024,102524
75025,118505
75028,127931
75032,109080
75034,117707
75035,134636
75038,61692
75039,92224
75040,63924
75041,50395
75042,50549
75043,63331
75044,69254
75048,102096
75050,58567
75051,42922
75052,78660
75054,133802
75056,89252
75057,57216
75058,98750
75060,57907
75061,49400
75062,55392
75063,96053
75065,75266
75067,63939
75068,104692
75069,58106
75070,102650
75071,103982
75074,70680
75075,80603
75076,53267
75077,108687
75078,151066
75080,77736
75081,77174
75082,118929
75087,103423
75088,93703
75089,107111
75090,42130
75092,56855
75093,112930
75094,125990
75098,94641
75101,47143
75102,53929
75103,61083
75104,73171
75105,42212
75109,58813
75110,44906
75114,75673
75115,72084
75116,45827
75117,54877
75119,60229
75124,54432
75125,63927
75126,99729
75127,44722
75132,76765
75134,54140
75135,78580
75137,65291
75140,48031
75141,35707
75142,55700
75143,50390
75144,44219
75146,60701
75147,43154
75148,36648
75149,50648
75150,54440
75152,67460
75153,54038
75154,78699
75155,53698
75156,47857
75157,40500
75158,63750
75159,55712
75160,54596
75161,58125
75163,40806
75164,48656
75165,69827
75166,93047
75167,104907
75169,47674
75172,44891
75173,79150
75180,50278
75181,88149
75182,136118
75189,90694
75201,97104
75202,79766
75203,39285
75204,81529
75205,156636
75206,71135
75207,87480
75208,63277
75209,95112
75210,28269
75211,44893
75212,36212
75214,89719
75215,30865
75216,27288
75217,40475
75218,83851
75219,72559
75220,47111
75223,50286
75224,42663
75225,161296
75226,49115
75227,43890
75228,42243
75229,100144
75230,91596
75231,41806
75232,40103
75233,51062
75234,71118
75235,48603
75236,43279
75237,27970
75238,70593
75240,51569
75241,32313
75243,41786
75244,95711
75246,24803
75247,18568
75248,86938
75249,64246
75251,69028
75252,63053
75253,48174
75254,54122
75270,-
75287,52150
75390,-
75401,36727
75402,65972
75407,66110
75409,90540
75410,65662
75411,77174
75412,44135
75413,-
75414,64500
75415,100083
75416,51771
75417,47045
75418,48850
75420,58750
75421,53929
75422,55332
75423,63107
75424,65893
75426,34790
75428,35407
75431,51875
75432,49107
75433,56042
75435,37059
75436,50909
75437,63333
75438,68393
75439,61000
75440,49979
75441,50964
75442,73405
75446,40057
75447,79792
75448,37568
75449,43125
75450,31771
75451,39292
75452,57500
75453,59587
75454,108889
75455,50170
75457,51395
75459,67554
75460,33704
75462,60422
75468,54458
75469,46500
75470,63319
75471,80278
75472,48011
75473,61667
75474,53468
75475,31250
75476,63688
75477,45556
75478,50313
75479,53185
75480,50833
75481,51029
75482,51311
75486,61269
75487,54355
75488,58359
75489,55147
75490,80172
75491,78319
75492,57125
75493,42891
75494,52733
75495,81804
75496,72944
75497,57549
75501,37983
75503,66706
75550,32381
75551,52546
75554,54750
75555,43433
75556,43000
75558,52292
75559,47917
75560,35000
75561,44415
75562,39271
75563,41346
75565,45486
75566,36429
75567,56303
75568,38825
75569,36382
75570,54194
75571,50375
75572,48750
75573,88380
75574,57297
75601,44725
75602,42530
75603,48565
75604,50729
75605,62132
75630,32429
75631,60144
75633,54789
75638,39960
75639,29891
75640,56923
75641,46607
75642,-
75643,55563
75644,48548
75645,56924
75647,47850
75650,62582
75651,49707
75652,53253
75654,55050
75656,40576
75657,38518
75661,53596
75662,58471
75667,41208
75668,37500
75669,70035
75670,36208
75672,58175
75681,44964
75682,77344
75683,39602
75684,52599
75686,49167
75691,63160
75692,58155
75693,64216
75701,47543
75702,37345
75703,62544
75704,39959
75705,40065
75706,49982
75707,74077
75708,43056
75709,62682
75750,64250
75751,45423
75752,55328
75754,57000
75755,43767
75756,59375
75757,69628
75758,50807
75759,-
75760,49306
75762,71725
75763,58551
75764,61875
75765,48306
75766,46892
75770,62988
75771,69199
75773,52254
75778,39028
75779,-
75780,46429
75783,55039
75784,44188
75785,47743
75788,-
75789,56036
75790,59250
75791,74886
75792,47946
75801,38674
75803,44183
75831,43292
75832,-
75833,48098
75835,33292
75838,41583
75839,44856
75840,55000
75844,40890
75845,48880
75846,36903
75847,38011
75848,48125
75849,28125
75850,47321
75851,51780
75852,51250
75853,36034
75855,40529
75856,180727
75858,-
75859,43885
75860,57208
75861,60000
75862,39466
75901,50813
75904,54306
75925,39461
75926,39868
75928,-
75929,62885
75930,29569
75931,46393
75932,48952
75933,43565
75934,84886
75935,43479
75936,52500
75937,37875
75938,42083
75939,45909
75941,47500
75942,-
75943,45521
75944,42407
75946,41250
75948,33670
75949,34555
75951,40069
75954,42813
75956,42500
75959,51165
75960,-
75961,37092
75962,-
75964,44857
75965,48597
75966,39375
75968,28138
75969,56250
75972,40171
75973,46703
75974,37809
75975,44228
75976,29958
75977,19643
75978,76310
75979,39063
75980,38365
76001,88135
76002,89512
76006,48116
76008,133297
76009,59978
76010,39073
76011,40102
76012,65022
76013,55166
76014,52588
76015,57274
76016,82490
76017,75525
76018,67962
76020,67674
76021,74148
76022,61129
76023,67452
76028,80435
76031,57366
76033,55938
76034,163315
76035,108274
76036,76355
76039,70748
76040,56997
76041,133629
76043,58144
76044,69067
76048,54429
76049,76113
76050,70234
76051,91131
76052,115397
76053,55711
76054,100988
76055,55208
76058,55973
76059,44179
76060,78500
76061,-
76063,97533
76064,62969
76065,96483
76066,46862
76067,46238
76070,100972
76071,62865
76073,71286
76077,25833
76078,70323
76082,65080
76084,66205
76085,74819
76086,59098
76087,90780
76088,76432
76092,240507
76093,51316
76102,72560
76103,41972
76104,31450
76105,32296
76106,40148
76107,66259
76108,68860
76109,82640
76110,51665
76111,48989
76112,45308
76114,53689
76115,38929
76116,51068
76117,49353
76118,69848
76119,37130
76120,54012
76123,85710
76126,92827
76127,87833
76129,-
76131,85312
76132,56655
76133,57710
76134,49493
76135,63672
76137,76877
76140,52119
76148,72572
76155,57912
76164,35984
76177,94352
76179,92742
76180,59140
76182,91998
76201,33035
76205,53949
76207,68255
76208,83358
76209,54438
76210,95499
76225,64545
76226,138467
76227,94235
76228,58542
76230,53490
76233,69107
76234,66409
76238,63333
76239,70739
76240,53045
76244,105182
76245,41406
76247,90971
76248,138519
76249,75139
76250,102917
76251,54091
76252,79737
76253,55313
76255,42543
76258,65492
76259,82875
76261,56250
76262,121352
76263,-
76264,68616
76265,45417
76266,73554
76268,42917
76270,69554
76271,75714
76272,67270
76273,65721
76301,29024
76302,45596
76305,64257
76306,45885
76308,53734
76309,48246
76310,67068
76311,65272
76351,47333
76354,50630
76357,51172
76360,36364
76363,61563
76364,50417
76365,49698
76366,51932
76367,63026
76370,58750
76371,49922
76372,46806
76373,34861
76374,48214
76377,36029
76379,61250
76380,41127
76384,44800
76388,48047
76389,74432
76401,52058
76402,-
76424,44976
76426,51845
76427,50341
76429,-
76430,45268
76431,51707
76432,43781
76433,72946
76435,38125
76436,76250
76437,45536
76442,55531
76443,35743
76444,45054
76445,28320
76446,51563
76448,36250
76449,59796
76450,54873
76452,75000
76453,61583
76454,35583
76455,53917
76457,39854
76458,49276
76459,91250
76460,75221
76462,81047
76463,37500
76464,51667
76466,-
76469,34583
76470,32500
76471,37833
76472,58591
76474,63125
76475,41667
76476,68333
76481,26141
76483,38698
76484,58571
76486,53654
76487,67574
76490,31563
76491,-
76501,46280
76502,71393
76504,42340
76508,-
76511,41445
76513,67124
76518,48491
76519,48508
76520,40771
76522,53547
76523,-
76524,63770
76525,55625
76527,54940
76528,51744
76530,55938
76531,54740
76534,60200
76537,79773
76538,82500
76539,66736
76541,31167
76542,62751
76543,41081
76544,45179
76548,74436
76549,52933
76550,54423
76554,57679
76556,52917
76557,64261
76559,55000
76561,68571
76565,38173
76566,61875
76567,51484
76569,66111
76570,46250
76571,85194
76573,-
76574,54060
76577,60944
76578,70406
76579,63140
76596,-
76597,-
76598,-
76599,-
76621,77125
76622,58988
76623,66750
76624,73405
76626,56985
76627,62344
76628,28125
76629,42847
76630,77564
76631,70781
76632,44643
76633,94620
76634,55923
76635,38947
76636,58889
76637,50221
76638,80833
76639,43125
76640,41479
76641,40357
76642,45761
76643,72077
76645,48095
76648,53575
76649,46442
76650,54643
76651,56607
76652,45216
76653,52917
76654,27917
76655,97760
76656,57292
76657,80525
76660,50568
76661,24970
76664,46406
76665,49375
76666,51528
76667,44241
76670,47059
76671,48427
76673,47717
76676,52778
76678,40326
76679,56354
76680,-
76681,40556
76682,59609
76685,53824
76686,37500
76687,46220
76689,56741
76690,38036
76691,63881
76692,51409
76693,37500
76701,34500
76704,21398
76705,44338
76706,34070
76707,29235
76708,51432
76710,44983
76711,46926
76712,71929
76798,-
76801,46388
76802,60250
76820,155714
76821,44643
76823,48807
76824,-
76825,48017
76827,55313
76828,75313
76831,-
76832,37000
76834,45706
76836,-
76837,34844
76841,-
76842,41579
76844,51000
76845,66563
76848,35125
76849,43231
76852,56607
76853,57963
76854,27019
76856,40170
76857,43261
76858,34306
76859,36059
76861,65313
76862,63833
76864,37543
76865,-
76866,73750
76869,30875
76870,56875
76871,55417
76872,56875
76873,58098
76874,-
76875,45375
76877,44268
76878,51802
76882,34875
76884,46719
76885,-
76887,-
76888,-
76890,63542
76901,57406
76903,37455
76904,66454
76905,59042
76908,-
76930,61250
76932,74342
76933,48548
76934,52813
76935,77829
76936,53229
76937,-
76939,-
76940,-
76941,43594
76943,45568
76945,42895
76949,-
76950,54271
76951,59868
76953,-
76955,94107
76957,-
76958,-
77002,71369
77003,72295
77004,51309
77005,192380
77006,85956
77007,125653
77008,108644
77009,56316
77010,"250,000+"
77011,31314
77012,39489
77013,38665
77014,50938
77015,47371
77016,36335
77017,49994
77018,90422
77019,116207
77020,32207
77021,37913
77022,31183
77023,41583
77024,123274
77025,76772
77026,28678
77027,98463
77028,29014
77029,38183
77030,90075
77031,48029
77032,32473
77033,38162
77034,51608
77035,44382
77036,30952
77037,43180
77038,41052
77039,36769
77040,59453
77041,87489
77042,49726
77043,64810
77044,80503
77045,57843
77046,87891
77047,67725
77048,41300
77049,62994
77050,48500
77051,30646
77053,50368
77054,50827
77055,55591
77056,108359
77057,62644
77058,55035
77059,139163
77060,31006
77061,41980
77062,95564
77063,46324
77064,71754
77065,57370
77066,61930
77067,43282
77068,83803
77069,67470
77070,66569
77071,48532
77072,41228
77073,50931
77074,42776
77075,54819
77076,38346
77077,65193
77078,40298
77079,91375
77080,48547
77081,33502
77082,51943
77083,54425
77084,64133
77085,57167
77086,48211
77087,39800
77088,42489
77089,69617
77090,39808
77091,36098
77092,39536
77093,31301
77094,178354
77095,92225
77096,65608
77098,91138
77099,40802
77201,-
77301,46875
77302,77215
77303,55311
77304,64516
77306,50045
77316,103875
77318,61392
77320,51990
77326,-
77327,42304
77328,53054
77331,43642
77334,42950
77335,55516
77336,68596
77338,56638
77339,75080
77340,36604
77342,-
77345,137519
77346,104829
77350,-
77351,50318
77354,89489
77355,88042
77356,92378
77357,62321
77358,56250
77359,48472
77360,48186
77362,74681
77363,43316
77364,32240
77365,79320
77367,-
77368,-
77369,46064
77371,42348
77372,62245
77373,71424
77374,-
