RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2/28/2021
59747,14527,4967,Zip,ME,ME,Pittsfield,,Somerset County,119632
62197,14527,11715,Zip,NY,NY,Blue Point,New York-Newark-Jersey City,Suffolk County,507720
98885,14531,96748,Zip,HI,HI,Kaunakakai,Kahului-Wailuku-Lahaina,Maui County,384178
80955,14534,52339,Zip,IA,IA,Tama,,Tama County,92490
65210,14534,17841,Zip,PA,PA,Decatur Township,Lewistown,Mifflin County,129128
71335,14534,30828,Zip,GA,GA,Warrenton,,Warren County,68120
81357,14537,53531,Zip,WI,WI,Deerfield,Madison,Dane County,314020
59318,14537,4037,Zip,ME,ME,Fryeburg,,Oxford County,230624
74752,14537,38315,Zip,TN,TN,Bethel Springs,,McNairy County,90962
89305,14540,72020,Zip,AR,AR,Bradford,Searcy,White County,68312
73708,14540,36040,Zip,AL,AL,Hayneville,Montgomery,Lowndes County,49764
82800,14542,56342,Zip,MN,MN,Isle,Minneapolis-St. Paul-Bloomington,Mille Lacs County,203501
73216,14542,34773,Zip,FL,FL,Saint Cloud,Orlando-Kissimmee-Sanford,Osceola County,281478
85218,14542,61880,Zip,IL,IL,Tolono,Champaign-Urbana,Champaign County,161387
95274,14542,87042,Zip,NM,NM,Peralta,Albuquerque,Valencia County,234771
71190,14546,30543,Zip,GA,GA,Gillsville,Gainesville,Hall County,201388
69238,14546,27209,Zip,NC,NC,Biscoe,,Montgomery County,103581
70765,14546,29918,Zip,SC,SC,Estill,,Hampton County,55991
91399,14546,76444,Zip,TX,TX,De Leon,,Comanche County,87438
58377,14546,1468,Zip,MA,MA,Templeton,Worcester,Worcester County,283917
63694,14551,14733,Zip,NY,NY,Falconer,Jamestown-Dunkirk-Fredonia,Chautauqua County,93713
68430,14551,25053,Zip,WV,WV,Danville,Charleston,Boone County,91140
59970,14551,5673,Zip,VT,VT,Fayston,Barre,Washington County,395287
89717,14554,72718,Zip,AR,AR,Cave Springs,Fayetteville-Springdale-Rogers,Benton County,337094
81270,14554,53184,Zip,WI,WI,Walworth,Whitewater-Elkhorn,Walworth County,250619
91096,14554,75833,Zip,TX,TX,Centerville,,Leon County,187989
61084,14554,8510,Zip,NJ,NJ,Millstone Township,New York-Newark-Jersey City,Monmouth County,638245
77118,14554,44304,Zip,OH,OH,Akron,Akron,Summit County,51918
61971,14554,10993,Zip,NY,NY,West Haverstraw,New York-Newark-Jersey City,Rockland County,288816
69195,14554,27050,Zip,NC,NC,Tobaccoville,Winston-Salem,Forsyth County,177356
69966,14554,28456,Zip,NC,NC,East Arcadia,,Bladen County,117700
93783,14562,81419,Zip,CO,CO,Hotchkiss,,Delta County,329063
58370,14562,1452,Zip,MA,MA,Hubbardston,Worcester,Worcester County,331933
89140,14564,71638,Zip,AR,AR,Dermott,,Chicot County,33481
86741,14565,65255,Zip,MO,MO,Hallsville,Columbia,Boone County,222972
77209,14565,44504,Zip,OH,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County,54427
74537,14565,37880,Zip,TN,TN,Ten Mile,,Meigs County,250649
89671,14565,72635,Zip,AR,AR,Gassville,Mountain Home,Baxter County,106973
62984,14565,13140,Zip,NY,NY,Town Of Conquest,Auburn,Cayuga County,116434
84452,14565,60301,Zip,IL,IL,Oak Park,Chicago-Naperville-Elgin,Cook County,484086
71999,14571,32438,Zip,FL,FL,Fountain,Panama City,Bay County,105794
97733,14573,94525,Zip,CA,CA,Crockett,San Francisco-Oakland-Hayward,Contra Costa County,586320
64123,14573,15473,Zip,PA,PA,Perryopolis,Pittsburgh,Fayette County,153040
64597,14575,16423,Zip,PA,PA,Lake City,Erie,Erie County,146339
88423,14577,70030,Zip,LA,LA,Des Allemands,New Orleans-Metairie,Saint Charles Parish,152962
59841,14577,5250,Zip,VT,VT,Arlington,Bennington,Bennington County,231602
60845,14577,7863,Zip,NJ,NJ,Oxford Township,Allentown-Bethlehem-Easton,Warren County,281664
76066,14580,41572,Zip,KY,KY,Robinson Creek,,Pike County,58420
60240,14580,6277,Zip,CT,CT,Thompson,Worcester,Windham County,268392
67017,14580,21750,Zip,MD,MD,Hancock,Hagerstown-Martinsburg,Washington County,167715
94095,14580,83276,Zip,ID,ID,Soda Springs,,Caribou County,221271
79814,14584,49617,Zip,MI,MI,Beulah,Traverse City,Benzie County,224605
67725,14584,23457,Zip,VA,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,439640
68208,14584,24554,Zip,VA,VA,Gladys,Lynchburg,Campbell County,130576
73456,14584,35444,Zip,AL,AL,Brookwood,Tuscaloosa,Tuscaloosa County,151732
81477,14588,53910,Zip,WI,WI,Adams,,Adams County,92976
77602,14589,45341,Zip,OH,OH,Medway,Springfield,Clark County,125055
74199,14589,37143,Zip,TN,TN,Pegram,Nashville-Davidson--Murfreesboro--Franklin,Cheatham County,301660
78528,14589,47320,Zip,IN,IN,Albany,Muncie,Delaware County,109653
84366,14589,60112,Zip,IL,IL,Cortland,Chicago-Naperville-Elgin,DeKalb County,194969
67697,14589,23421,Zip,VA,VA,Parksley,,Accomack County,146275
91547,14589,76689,Zip,TX,TX,Valley Mills,,Bosque County,212479
62680,14595,12582,Zip,NY,NY,Town Of East Fishkill,New York-Newark-Jersey City,Dutchess County,408009
63382,14595,14042,Zip,NY,NY,Town of Yorkshire,Olean,Cattaraugus County,110014
61196,14595,8827,Zip,NJ,NJ,Hampton,New York-Newark-Jersey City,Hunterdon County,389068
74507,14595,37843,Zip,TN,TN,Parrottsville,Newport,Cocke County,124249
75769,14595,40734,Zip,KY,KY,Gray,London,Knox County,80929
70276,14600,29047,Zip,SC,SC,Elloree,Orangeburg,Orangeburg County,103772
84181,14600,59759,Zip,MT,MT,Whitehall,Helena,Jefferson County,272440
58545,14600,1908,Zip,MA,MA,Nahant,Boston-Cambridge-Newton,Essex County,729636
83439,14600,57769,Zip,SD,SD,Summerset,Rapid City,Meade County,313044
99306,14604,97462,Zip,OR,OR,Oakland,Roseburg,Douglas County,240807
70050,14604,28585,Zip,NC,NC,Trenton,New Bern,Jones County,89058
91875,14606,77363,Zip,TX,TX,Todd Mission,,Grimes County,151193
62329,14606,12015,Zip,NY,NY,Town of Athens,,Greene County,267974
59387,14606,4217,Zip,ME,ME,Bethel,,Oxford County,249897
78524,14606,47305,Zip,IN,IN,Muncie,Muncie,Delaware County,41625
76667,14606,43412,Zip,OH,OH,Curtice,Toledo,Lucas County,161660
93497,14606,80645,Zip,CO,CO,La Salle,Greeley,Weld County,380677
60947,14612,8056,Zip,NJ,NJ,East Greenwich Township,Philadelphia-Camden-Wilmington,Gloucester County,396855
64713,14612,16693,Zip,PA,PA,Woodbury Township,Altoona,Blair County,117553
74022,14612,36748,Zip,AL,AL,Linden,,Marengo County,76810
98066,14612,95237,Zip,CA,CA,Lockeford,Stockton-Lodi,San Joaquin County,447916
73603,14616,35765,Zip,AL,AL,Pisgah,Scottsboro,Jackson County,101299
59164,14616,3598,Zip,NH,NH,Whitefield,Berlin,Coos County,185841
78669,14616,47562,Zip,IN,IN,Odon,Washington,Daviess County,170231
85140,14616,61755,Zip,IL,IL,Mackinaw,Peoria,Tazewell County,164402
81523,14616,53964,Zip,WI,WI,Westfield,,Marquette County,146741
73865,14621,36441,Zip,AL,AL,Flomaton,Atmore,Escambia County,99395
75863,14622,41006,Zip,KY,KY,Butler,Cincinnati,Pendleton County,158688
98863,14622,96722,Zip,HI,HI,Princeville,Kapaa,Kauai County,1060404
65026,14622,17324,Zip,PA,PA,Dickinson Township,Harrisburg-Carlisle,Cumberland County,199436
67344,14622,22645,Zip,VA,VA,Middletown,Winchester,Frederick County,321744
59087,14626,3263,Zip,NH,NH,Pittsfield,Concord,Merrimack County,255428
75538,14626,40146,Zip,KY,KY,Irvington,,Breckinridge County,94462
68633,14626,25514,Zip,WV,WV,Fort Gay,Huntington-Ashland,Wayne County,80371
98220,14626,95461,Zip,CA,CA,Middletown,Clearlake,Lake County,289339
73795,14626,36260,Zip,AL,AL,Oxford,Anniston-Oxford-Jacksonville,Calhoun County,124050
74713,14631,38221,Zip,TN,TN,Big Sandy,,Benton County,110772
78904,14632,48014,Zip,MI,MI,Capac,Detroit-Warren-Dearborn,Saint Clair County,181972
64739,14632,16749,Zip,PA,PA,Keating Township,Bradford,McKean County,77492
68263,14632,24637,Zip,VA,VA,Cedar Bluff,Bluefield,Tazewell County,151999
95758,14632,89019,Zip,NV,NV,Jean,Las Vegas-Henderson-Paradise,Clark County,193247
79272,14632,48610,Zip,MI,MI,Alger,,Arenac County,95404
81692,14632,54448,Zip,WI,WI,Marathon,Wausau,Marathon County,211556
81674,14638,54426,Zip,WI,WI,Edgar,Wausau,Marathon County,194374
93494,14638,80642,Zip,CO,CO,Hudson,Greeley,Weld County,562334
80921,14638,52301,Zip,IA,IA,Marengo,,Iowa County,127462
79164,14638,48367,Zip,MI,MI,Leonard,Detroit-Warren-Dearborn,Oakland County,361564
64899,14638,17068,Zip,PA,PA,Centre Township,Harrisburg-Carlisle,Perry County,214627
73971,14638,36612,Zip,AL,AL,Prichard,Mobile,Mobile County,38044
78420,14638,47037,Zip,IN,IN,Osgood,,Ripley County,153011
87207,14645,66523,Zip,KS,KS,Osage City,Topeka,Osage County,99439
85131,14645,61745,Zip,IL,IL,Heyworth,Bloomington,McLean County,172330
66756,14645,21057,Zip,MD,MD,Glen Arm,Baltimore-Columbia-Towson,Baltimore County,508116
77878,14648,45872,Zip,OH,OH,North Baltimore,Toledo,Wood County,96714
60303,14648,6420,Zip,CT,CT,Salem,Norwich-New London,New London County,322527
61076,14648,8403,Zip,NJ,NJ,Longport,Atlantic City-Hammonton,Atlantic County,1144159
97279,14648,93451,Zip,CA,CA,San Miguel,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,463779
84240,14652,59875,Zip,MT,MT,Victor,,Ravalli County,412706
73242,14652,34981,Zip,FL,FL,Fort Pierce,Port St. Lucie,Saint Lucie County,255241
65005,14652,17301,Zip,PA,PA,Paradise Township,York-Hanover,York County,219776
81950,14652,54873,Zip,WI,WI,Solon Springs,Duluth,Douglas County,190530
82179,14656,55327,Zip,MN,MN,Dayton,Minneapolis-St. Paul-Bloomington,Hennepin County,380549
75702,14656,40489,Zip,KY,KY,Waynesburg,Danville,Lincoln County,99834
62358,14656,12053,Zip,NY,NY,Town Of Duanesburg,Albany-Schenectady-Troy,Schenectady County,239408
73866,14656,36442,Zip,AL,AL,Florala,,Covington County,88715
90934,14656,75472,Zip,TX,TX,East Tawakoni,,Rains County,137226
99206,14656,97341,Zip,OR,OR,Depoe Bay,Newport,Lincoln County,414236
73580,14662,35740,Zip,AL,AL,Bridgeport,Scottsboro,Jackson County,79506
86302,14662,64054,Zip,MO,MO,Sugar Creek,Kansas City,Jackson County,105713
70104,14662,28654,Zip,NC,NC,Moravian Falls,North Wilkesboro,Wilkes County,160805
85223,14662,61911,Zip,IL,IL,Arthur,,Douglas County,134695
73337,14662,35130,Zip,AL,AL,Dora,Birmingham-Hoover,Walker County,97828
65429,14662,18336,Zip,PA,PA,Matamoras,New York-Newark-Jersey City,Pike County,216973
89630,14668,72556,Zip,AR,AR,Melbourne,,Izard County,100073
94084,14668,83252,Zip,ID,ID,Malad City,,Oneida County,220201
58268,14668,1103,Zip,MA,MA,Springfield,Springfield,Hampden County,182838
62780,14671,12835,Zip,NY,NY,Town Of Day,Albany-Schenectady-Troy,Saratoga County,219910
61837,14671,10524,Zip,NY,NY,Town Of Philipstown,New York-Newark-Jersey City,Putnam County,566964
74616,14671,38052,Zip,TN,TN,Middleton,,Hardeman County,118018
60726,14675,7627,Zip,NJ,NJ,Demarest,New York-Newark-Jersey City,Bergen County,798736
63804,14675,14882,Zip,NY,NY,Town of Lansing,Ithaca,Tompkins County,230307
59033,14675,3086,Zip,NH,NH,Wilton,Manchester-Nashua,Hillsborough County,335163
80883,14678,52213,Zip,IA,IA,Center Point,Cedar Rapids,Linn County,212244
97386,14678,93643,Zip,CA,CA,North Fork,Madera,Madera County,337721
76495,14678,43061,Zip,OH,OH,Ostrander,Columbus,Delaware County,337684
82493,14678,55927,Zip,MN,MN,Dodge Center,Rochester,Dodge County,199600
74548,14678,37902,Zip,TN,TN,Knoxville,Knoxville,Knox County,423672
61029,14678,8247,Zip,NJ,NJ,Stone Harbor,Ocean City,Cape May County,2481110
84227,14678,59859,Zip,MT,MT,Plains,,Sanders County,253041
91147,14685,75946,Zip,TX,TX,Garrison,Nacogdoches,Nacogdoches County,147079
64171,14685,15557,Zip,PA,PA,Middlecreek Township,Somerset,Somerset County,115864
65437,14687,18347,Zip,PA,PA,Pocono Lake,East Stroudsburg,Monroe County,163754
59271,14689,3884,Zip,NH,NH,Strafford,Boston-Cambridge-Newton,Strafford County,334939
75479,14689,40019,Zip,KY,KY,Eminence,Louisville/Jefferson County,Henry County,122274
82814,14689,56359,Zip,MN,MN,Onamia,Minneapolis-St. Paul-Bloomington,Mille Lacs County,177105
97188,14692,93256,Zip,CA,CA,Pixley,Visalia-Porterville,Tulare County,183850
63195,14692,13634,Zip,NY,NY,Dexter,Watertown-Fort Drum,Jefferson County,169422
66992,14692,21710,Zip,MD,MD,Adamstown,Washington-Arlington-Alexandria,Frederick County,504092
78238,14692,46742,Zip,IN,IN,Hamilton,Angola,Steuben County,201663
89278,14696,71964,Zip,AR,AR,Pearcy,Hot Springs,Garland County,186642
81511,14698,53952,Zip,WI,WI,Oxford,,Adams County,154339
80825,14698,52068,Zip,IA,IA,Peosta,Dubuque,Dubuque County,299493
64147,14698,15531,Zip,PA,PA,Jenner Township,Somerset,Somerset County,108398
85384,14701,62265,Zip,IL,IL,New Baden,St. Louis,Clinton County,157037
91588,14701,76844,Zip,TX,TX,Goldthwaite,,Mills County,221763
89184,14701,71743,Zip,AR,AR,Gurdon,Arkadelphia,Clark County,50505
59217,14701,3819,Zip,NH,NH,Danville,Boston-Cambridge-Newton,Rockingham County,417356
59183,14701,3753,Zip,NH,NH,Grantham,Claremont-Lebanon,Sullivan County,327725
79695,14701,49328,Zip,MI,MI,Hopkins,Holland,Allegan County,209247
67040,14707,21782,Zip,MD,MD,Sharpsburg,Hagerstown-Martinsburg,Washington County,257266
64599,14707,16426,Zip,PA,PA,Mckean Township,Erie,Erie County,208805
59154,14707,3584,Zip,NH,NH,Lancaster,Berlin,Coos County,168795
95588,14711,88230,Zip,NM,NM,Dexter,Roswell,Chaves County,91844
89577,14711,72461,Zip,AR,AR,Rector,,Clay County,57988
72195,14711,32759,Zip,FL,FL,Oak Hill,Deltona-Daytona Beach-Ormond Beach,Volusia County,235237
70687,14714,29718,Zip,SC,SC,Jefferson,,Chesterfield County,112824
76420,14714,42721,Zip,KY,KY,Caneyville,,Grayson County,99669
87096,14714,66092,Zip,KS,KS,Wellsville,Ottawa,Franklin County,201479
76386,14717,42519,Zip,KY,KY,Burnside,Somerset,Pulaski County,102215
99425,14717,97818,Zip,OR,OR,Boardman,Hermiston-Pendleton,Morrow County,205418
73562,14717,35648,Zip,AL,AL,Lexington,Florence-Muscle Shoals,Lauderdale County,135034
84446,14717,60203,Zip,IL,IL,Evanston,Chicago-Naperville-Elgin,Cook County,443583
63343,14717,13862,Zip,NY,NY,Barker,Binghamton,Broome County,146651
75038,14717,38857,Zip,MS,MS,Mooreville,Tupelo,Lee County,149594
61882,14723,10594,Zip,NY,NY,Thornwood,New York-Newark-Jersey City,Westchester County,697100
77243,14726,44627,Zip,OH,OH,Fredericksburg,Wooster,Wayne County,303977
74515,14726,37853,Zip,TN,TN,Rockford,Knoxville,Blount County,210079
77072,14726,44217,Zip,OH,OH,Creston,Wooster,Wayne County,187607
67067,14726,21830,Zip,MD,MD,Hebron,Salisbury,Wicomico County,213985
59148,14726,3576,Zip,NH,NH,Colebrook,Berlin,Coos County,133601
77722,14726,45644,Zip,OH,OH,Kingston,Chillicothe,Ross County,173301
92422,14726,78377,Zip,TX,TX,Refugio,,Refugio County,90170
86890,14726,65633,Zip,MO,MO,Crane,Branson,Stone County,123169
90267,14734,74058,Zip,OK,OK,Pawnee,Tulsa,Pawnee County,80398
90978,14734,75567,Zip,TX,TX,Maud,Texarkana,Bowie County,121793
74231,14734,37191,Zip,TN,TN,Woodlawn,Clarksville,Montgomery County,206551
399515,14734,3861,Zip,NH,NH,Lee,Boston-Cambridge-Newton,Strafford County,408824
85124,14738,61738,Zip,IL,IL,El Paso,Peoria,Woodford County,138918
61922,14738,10921,Zip,NY,NY,Florida,New York-Newark-Jersey City,Orange County,324353
79710,14738,49344,Zip,MI,MI,Shelbyville,Holland,Allegan County,238581
78276,14741,46793,Zip,IN,IN,Waterloo,Auburn,De Kalb County,154772
66956,14741,21658,Zip,MD,MD,Queenstown,Baltimore-Columbia-Towson,Queen Annes County,473565
79551,14741,49064,Zip,MI,MI,Lawrence,Kalamazoo-Portage,Van Buren County,179595
67975,14741,24087,Zip,VA,VA,Elliston,Blacksburg-Christiansburg-Radford,Montgomery County,151404
78601,14741,47433,Zip,IN,IN,Gosport,Bloomington,Owen County,158964
88693,14741,70589,Zip,LA,LA,Washington,Opelousas,Saint Landry Parish,141020
70094,14747,28643,Zip,NC,NC,Lansing,,Ashe County,155826
59303,14747,4015,Zip,ME,ME,Casco,Portland-South Portland,Cumberland County,305705
90760,14747,75207,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,381728
69870,14747,28341,Zip,NC,NC,Faison,,Duplin County,90018
81165,14747,53038,Zip,WI,WI,Johnson Creek,Watertown-Fort Atkinson,Jefferson County,291218
58624,14752,2110,Zip,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,852630
72002,14752,32442,Zip,FL,FL,Grand Ridge,,Jackson County,116193
74117,14754,37031,Zip,TN,TN,Castalian Springs,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,249798
79858,14754,49668,Zip,MI,MI,Mesick,Cadillac,Wexford County,102199
59644,14754,4742,Zip,ME,ME,Fort Fairfield,,Aroostook County,105701
59055,14754,3225,Zip,NH,NH,Barnstead,Laconia,Belknap County,266313
59199,14758,3782,Zip,NH,NH,Sunapee,Claremont-Lebanon,Sullivan County,405324
62790,14759,12846,Zip,NY,NY,Town Of Lake Luzerne,Glens Falls,Warren County,206327
86055,14759,63445,Zip,MO,MO,Kahoka,Fort Madison-Keokuk,Clark County,130923
73711,14759,36043,Zip,AL,AL,Hope Hull,Montgomery,Montgomery County,172585
88663,14762,70543,Zip,LA,LA,Iota,Lafayette,Acadia Parish,139734
80155,14764,50124,Zip,IA,IA,Huxley,Ames,Story County,260785
73742,14765,36091,Zip,AL,AL,Verbena,Birmingham-Hoover,Chilton County,165504
63128,14765,13456,Zip,NY,NY,Town Of Paris,Utica-Rome,Oneida County,203092
60673,14769,7440,Zip,NJ,NJ,Pequannock Township,New York-Newark-Jersey City,Morris County,478483
62774,14770,12827,Zip,NY,NY,Town of Fort Ann,Glens Falls,Washington County,183327
61914,14770,10913,Zip,NY,NY,Orangetown,New York-Newark-Jersey City,Rockland County,563515
76404,14770,42635,Zip,KY,KY,Pine Knot,,McCreary County,63502
71769,14773,32071,Zip,FL,FL,O Brien,,Suwannee County,161759
81994,14773,54945,Zip,WI,WI,Iola,,Waupaca County,154060
91390,14773,76431,Zip,TX,TX,Chico,Dallas-Fort Worth-Arlington,Wise County,219758
93835,14773,81641,Zip,CO,CO,Meeker,,Rio Blanco County,266229
88791,14778,70770,Zip,LA,LA,Pride,Baton Rouge,East Baton Rouge Parish,212036
59889,14778,5445,Zip,VT,VT,Charlotte,Burlington-South Burlington,Chittenden County,601887
72198,14781,32764,Zip,FL,FL,Mims,Palm Bay-Melbourne-Titusville,Brevard County,313660
84764,14781,61019,Zip,IL,IL,Davis,Freeport,Stephenson County,160830
79191,14781,48418,Zip,MI,MI,Byron,Owosso,Shiawassee County,224936
74763,14784,38330,Zip,TN,TN,Dyer,,Gibson County,78802
73339,14785,35133,Zip,AL,AL,Springville,Birmingham-Hoover,Saint Clair County,260141
77421,14785,45052,Zip,OH,OH,North Bend,Cincinnati,Hamilton County,267412
88194,14785,68826,Zip,NE,NE,Central City,Grand Island,Merrick County,125800
81545,14785,54023,Zip,WI,WI,Roberts,Minneapolis-St. Paul-Bloomington,Saint Croix County,307782
82032,14790,55006,Zip,MN,MN,Braham,Minneapolis-St. Paul-Bloomington,Isanti County,186880
74370,14790,37408,Zip,TN,TN,Chattanooga,Chattanooga,Hamilton County,332607
86230,14790,63869,Zip,MO,MO,New Madrid,,New Madrid County,98556
65277,14790,17960,Zip,PA,PA,West Penn Township,Pottsville,Schuylkill County,201578
58451,14794,1612,Zip,MA,MA,Paxton,Worcester,Worcester County,396207
73360,14796,35178,Zip,AL,AL,Vincent,Birmingham-Hoover,Shelby County,181642
59577,14796,4614,Zip,ME,ME,Blue Hill,,Hancock County,319768
97362,14796,93615,Zip,CA,CA,Cutler,Visalia-Porterville,Tulare County,203902
58204,14800,1010,Zip,MA,MA,Brimfield,Springfield,Hampden County,313315
88280,14800,68959,Zip,NE,NE,Minden,Kearney,Kearney County,148360
72018,14800,32462,Zip,FL,FL,Vernon,,Washington County,101091
65204,14803,17834,Zip,PA,PA,Kulpmont,Sunbury,Northumberland County,53026
65427,14803,18334,Zip,PA,PA,Tobyhanna Township,East Stroudsburg,Monroe County,206610
69398,14803,27541,Zip,NC,NC,Hurdle Mills,Durham-Chapel Hill,Person County,232642
88896,14803,71068,Zip,LA,LA,Ringgold,,Bienville Parish,56061
92538,14808,78597,Zip,TX,TX,South Padre Island,Brownsville-Harlingen,Cameron County,314414
64014,14808,15314,Zip,PA,PA,Bentleyville,Pittsburgh,Washington County,137977
85262,14808,62016,Zip,IL,IL,Carrollton,,Greene County,89372
69935,14808,28420,Zip,NC,NC,Ash,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,168063
91129,14808,75925,Zip,TX,TX,Alto,Jacksonville,Cherokee County,104960
73274,14813,35033,Zip,AL,AL,Bremen,Cullman,Cullman County,149511
73687,14813,36016,Zip,AL,AL,Clayton,Eufaula,Barbour County,68322
67109,14813,21919,Zip,MD,MD,Earleville,Philadelphia-Camden-Wilmington,Cecil County,274812
88025,14816,68462,Zip,NE,NE,Waverly,Lincoln,Lancaster County,253806
74229,14817,37189,Zip,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,278293
91057,14817,75750,Zip,TX,TX,Arp,Tyler,Smith County,149061
77338,14820,44824,Zip,OH,OH,Castalia,Sandusky,Erie County,169608
84797,14821,61063,Zip,IL,IL,Pecatonica,Rockford,Winnebago County,147314
98375,14821,95684,Zip,CA,CA,Somerset,Sacramento--Roseville--Arden-Arcade,El Dorado County,405210
100028,14821,98932,Zip,WA,WA,Granger,Yakima,Yakima County,217883
94556,14821,84339,Zip,UT,UT,Wellsville,Logan,Cache County,386435
78188,14825,46571,Zip,IN,IN,Topeka,,Lagrange County,271405
91228,14825,76071,Zip,TX,TX,Newark,Dallas-Fort Worth-Arlington,Wise County,247468
96901,14825,92536,Zip,CA,CA,Aguanga,Riverside-San Bernardino-Ontario,Riverside County,436829
91152,14828,75954,Zip,TX,TX,Joaquin,,Shelby County,107590
86863,14828,65604,Zip,MO,MO,Ash Grove,Springfield,Greene County,175926
82201,14828,55349,Zip,MN,MN,Howard Lake,Minneapolis-St. Paul-Bloomington,Wright County,243611
74936,14828,38650,Zip,MS,MS,Myrtle,,Union County,119977
81833,14828,54661,Zip,WI,WI,Trempealeau,,Trempealeau County,241984
81568,14833,54124,Zip,WI,WI,Gillett,Green Bay,Oconto County,120169
75674,14834,40409,Zip,KY,KY,Brodhead,Richmond-Berea,Rockcastle County,81248
66958,14834,21660,Zip,MD,MD,Ridgely,,Caroline County,232178
87337,14834,66846,Zip,KS,KS,Council Grove,,Morris County,116124
58810,14837,2562,Zip,MA,MA,Bourne,Barnstable Town,Barnstable County,498709
67332,14837,22625,Zip,VA,VA,Cross Junction,Winchester,Frederick County,298544
69291,14837,27311,Zip,NC,NC,Pelham,,Caswell County,97933
93537,14840,80758,Zip,CO,CO,Wray,,Yuma County,191427
68921,14840,26205,Zip,WV,WV,Craigsville,,Nicholas County,65389
76590,14840,43222,Zip,OH,OH,Columbus,Columbus,Franklin County,143482
63062,14843,13329,Zip,NY,NY,Dolgeville,Utica-Rome,Herkimer County,88069
70624,14843,29643,Zip,SC,SC,Fair Play,Seneca,Oconee County,222326
90935,14843,75473,Zip,TX,TX,Powderly,Paris,Lamar County,179785
81602,14847,54173,Zip,WI,WI,Suamico,Green Bay,Brown County,319776
64893,14847,17062,Zip,PA,PA,Tuscarora Township,Harrisburg-Carlisle,Perry County,199126
59211,14847,3813,Zip,NH,NH,Conway,,Carroll County,292716
64183,14847,15610,Zip,PA,PA,Bullskin Township,Pittsburgh,Fayette County,192420
61927,14847,10926,Zip,NY,NY,Harriman,New York-Newark-Jersey City,Orange County,316233
85260,14852,62014,Zip,IL,IL,Bunker Hill,St. Louis,Macoupin County,113089
77451,14852,45118,Zip,OH,OH,Fayetteville,Cincinnati,Brown County,173721
68102,14852,24330,Zip,VA,VA,Fries,,Grayson County,81498
70469,14852,29429,Zip,SC,SC,Awendaw,Charleston-North Charleston,Charleston County,456884
79693,14852,49326,Zip,MI,MI,Gowen,Grand Rapids-Wyoming,Kent County,200824
99971,14857,98812,Zip,WA,WA,Brewster,,Okanogan County,241698
61061,14857,8343,Zip,NJ,NJ,Elk Township,Philadelphia-Camden-Wilmington,Gloucester County,244087
76407,14859,42647,Zip,KY,KY,Stearns,,McCreary County,51606
79702,14859,49336,Zip,MI,MI,Morley,Big Rapids,Mecosta County,113306
59803,14859,5068,Zip,VT,VT,Royalton,Claremont-Lebanon,Windsor County,264312
78504,14859,47246,Zip,IN,IN,Hope,Columbus,Bartholomew County,162084
98329,14859,95634,Zip,CA,CA,Georgetown,Sacramento--Roseville--Arden-Arcade,El Dorado County,380388
81462,14864,53809,Zip,WI,WI,Fennimore,Platteville,Grant County,116137
59000,14865,3034,Zip,NH,NH,Candia,Boston-Cambridge-Newton,Rockingham County,395664
84886,14866,61310,Zip,IL,IL,Amboy,Dixon,Lee County,99488
90610,14866,74966,Zip,OK,OK,Wister,Fort Smith,LeFlore County,92696
75919,14866,41095,Zip,KY,KY,Warsaw,Cincinnati,Gallatin County,123015
70269,14866,29039,Zip,SC,SC,Cordova,Orangeburg,Orangeburg County,88506
68838,14866,25962,Zip,WV,WV,Rainelle,,Greenbrier County,55947
86297,14871,64048,Zip,MO,MO,Holt,Kansas City,Clay County,271041
73287,14871,35049,Zip,AL,AL,Cleveland,Birmingham-Hoover,Blount County,256204
92207,14871,78017,Zip,TX,TX,Dilley,,Frio County,87159
65406,14871,18249,Zip,PA,PA,Sugarloaf Township,Scranton--Wilkes-Barre--Hazleton,Luzerne County,190470
79650,14871,49267,Zip,MI,MI,Ottawa Lake,Monroe,Monroe County,232894
79633,14876,49249,Zip,MI,MI,Jerome,Hillsdale,Hillsdale County,213200
78241,14876,46746,Zip,IN,IN,Howe,,Lagrange County,165645
59794,14876,5055,Zip,VT,VT,Norwich,Claremont-Lebanon,Windsor County,566479
67108,14879,21918,Zip,MD,MD,Conowingo,Philadelphia-Camden-Wilmington,Cecil County,288758
86938,14879,65704,Zip,MO,MO,Mansfield,,Wright County,121226
94901,14881,85324,Zip,AZ,AZ,Black Canyon City,Prescott,Yavapai County,270716
72184,14881,32744,Zip,FL,FL,Lake Helen,Deltona-Daytona Beach-Ormond Beach,Volusia County,210197
63598,14881,14548,Zip,NY,NY,Shortsville,Rochester,Ontario County,161270
86067,14881,63459,Zip,MO,MO,New London,Hannibal,Ralls County,154675
70087,14881,28635,Zip,NC,NC,Hays,North Wilkesboro,Wilkes County,127600
